bid_merchandise,bid_country,bid_url,total_auctions,total_devices,total_countries,total_ips,total_urls,max_bids,max_auctions,max_devices,max_countries,max_ips,max_urls,bid_freq,auction_freq,device_freq,country_freq,ip_freq,url_freq,url_auction,ip_device,url_device,ip_country,url_country,max_bid_in_device,max_bid_in_country,max_bid_in_url,outcome
0.006087743,0.089864159,1.31E-05,0.014218009,0.000687758,0.014705882,0.020689066,0.029508766,0.111111111,0.125,0,0,0.111111111,0.166666667,0.270204082,0.527681661,0.724081633,0.673010381,0.232698962,0.228373702,0.506827564,1,1,0.144098655,0.195857199,0.040306202,0.012139787,8.83E-05,1
0.001245754,0.002419018,0.003245729,0.02464455,0.050206327,0.132352941,0.004231854,0.000983626,0,0,0,0,0,0,0.617959184,0.714532872,0.648163265,0.744809689,0.601211073,0.749134948,0.010320737,0.004540764,0.000900231,0.003820628,0.001046627,0.00054679,0.002786181,0.000971238,0
0.000352572,0.002716823,0.000361367,0.019905213,0.010316369,0.029411765,0.001196888,0.001099346,0,0,0,0,0,0,0.707755102,0.720588235,0.76244898,0.848615917,0.696366782,0.728373702,0.01413147,0.006439628,0.004853419,0.004304933,0.004554551,0.000937354,0.000955262,6.62E-05,0
0.010224588,0.027920585,0.056570302,0.127014218,0.058459422,0.110294118,0.034795247,0.000520743,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.447346939,0.575259516,0.635918367,0.760380623,0.419550173,0.801038062,0.000793903,0.038101135,0.000430545,0.044789238,0.000678582,0.038353382,0.032439102,0.017769243,1
0.000176286,0.00023511,0.009855453,0.003791469,0.006877579,0.073529412,0.000598444,0,0,0,0,0,0,0,0.761632653,0.847750865,0.791836735,0.779411765,0.752595156,0.987024221,0.00285805,0.004582043,0.000313124,0.00032287,5.75E-05,0.000390564,0.00015921,0.000331104,0
0.000176286,0.000407524,9.20E-05,0.012322275,0.008940853,0.058823529,0.000598444,0.000752184,0,0,0,0,0,0,0.764897959,0.762975779,0.776326531,0.801038062,0.756920415,0.762975779,0.015560495,0.003384933,0.003874907,0.000600897,0.001748212,7.81E-05,0.000199013,4.41E-05,0
0.000575868,0.001656217,0.00065703,0.007582938,0.024759285,0.080882353,0.001966316,0.001388648,0,0,0,0,0,0,0.675102041,0.80449827,0.700408163,0.779411765,0.661764706,0.716262976,0.043823436,0.004210526,0.002622412,0.002618834,0.002346284,0.000156226,0.001034867,0.000331104,0
0.001375031,0.061128527,0.014848883,0.004739336,0,0,0.00470206,0.000231441,0.222222222,0.125,0,0,0.222222222,0.333333333,0.171428571,0.379757785,0.560816327,0.534602076,0.12716263,0.39532872,0.012861226,0.457172343,0.019531097,0.098654709,0.00570469,0.009139197,0.004656902,0.000640134,0
0.000188038,0.000219436,0.000459921,0.001895735,0.010316369,0.080882353,0.00064119,0.000520743,0,0,0,0,0,0,0.75755102,0.893598616,0.76244898,0.773356401,0.748269896,0.788927336,0.052556367,0.003095975,0.002426709,0.000295964,0.00090861,7.81E-05,7.96E-05,8.83E-05,0
0.000387829,0.001253918,0.000203679,0.021800948,0.01650619,0.066176471,0.001325126,0.001446508,0,0,0,0,0,0,0.709387755,0.722318339,0.734693878,0.798442907,0.697231834,0.715397924,0.01683074,0.004251806,0.004031469,0.001973094,0.002944356,0.000312451,0.000278618,6.62E-05,0
0.000188038,0.002439916,0.000137976,0.006635071,0.006189821,0.014705882,0.00064119,0.000752184,0,0,0,0,0,0,0.764897959,0.815743945,0.808163265,0.901384083,0.756055363,0.767301038,0.027469038,0.005572755,0.005440526,0.003883408,0.005325144,0.000312451,0.000318421,4.41E-05,0
0.000399582,0.003134796,0.003942181,0.017061611,0.014442916,0.029411765,0.001367872,0.000231441,0,0,0,0,0,0,0.697959184,0.732698962,0.735510204,0.847750865,0.684256055,0.847750865,0.003810734,0.005159959,0.00086109,0.005022422,0.001104134,0.00054679,0.001034867,0.000264883,0
0.000399582,0.017763845,1.97E-05,0.006635071,0.011691884,0,0.001367872,0.001909391,0,0,0,0,0,0,0.707755102,0.817474048,0.761632653,0.997404844,0.69550173,0.692906574,0.067164179,0.006522188,0.007358409,0.028699552,0.039058726,0.00054679,0.001353288,2.21E-05,0
0.000411334,0.000924765,0.00131406,0.008530806,0.01650619,0.088235294,0.001410618,0.000636464,0,0,0,0,0,0,0.700408163,0.793252595,0.729795918,0.770761246,0.686851211,0.777681661,0.018736107,0.004582043,0.001839602,0.001452915,0.001012122,0.00054679,0.000756249,0.000375251,0
0.000434839,0.009404389,0.003501971,0.019905213,0.010316369,0.007352941,0.00149611,0.000289302,0,0,0,0,0,0,0.702857143,0.732698962,0.773877551,0.940311419,0.690311419,0.845155709,0.003969514,0.008255934,0.001448198,0.015246637,0.003404412,0.001171692,0.001432893,0.00055184,0
0.000223296,0.001217346,0.000985545,0.013270142,0.008940853,0.036764706,0.000769428,0.000405022,0,0,0,0,0,0,0.752653061,0.762975779,0.782040816,0.842560554,0.742214533,0.817474048,0.008097809,0.004582043,0.002191867,0.001946188,0.00148368,0.000234338,0.000477631,0.000132442,0
0.000223296,0.004702194,0.000118265,0.015165877,0.011004127,0.007352941,0.000769428,0.000925765,0,0,0,0,0,0,0.748571429,0.747404844,0.761632653,0.932525952,0.737889273,0.747404844,0.015560495,0.003591331,0.003874907,0.007623318,0.009730177,7.81E-05,0.000517434,4.41E-05,0
0.000235048,0.00085162,0.003942181,0.003791469,0.011004127,0.051470588,0.000812174,0.000115721,0,0,0,0,0,0,0.742857143,0.852076125,0.76,0.811418685,0.73183391,0.896193772,0.009209273,0.003839009,0.000665388,0.001345291,0.000391047,0.000156226,0.000398026,0.000286957,0
0.000235048,0.00085162,0.000597898,0.015165877,0.009628611,0.051470588,0.000812174,0.000578603,0,0,0,0,0,0,0.751020408,0.75432526,0.77877551,0.820069204,0.740484429,0.792387543,0.010003176,0.004458204,0.002818114,0.001345291,0.001541186,0.000156226,0.000398026,0.000176589,0
0.000752154,0.002565308,0.000315375,0.036018957,0.024759285,0.073529412,0.002607506,0.002487994,0,0,0,0,0,0,0.65877551,0.682525952,0.704489796,0.792387543,0.642733564,0.672145329,0.017624643,0.005902993,0.004618576,0.004161435,0.004554551,0.000468677,0.001950326,0.00024281,0
0.0002468,0.000522466,0.000105125,0.01042654,0.011691884,0.073529412,0.00085492,0.001041486,0,0,0,0,0,0,0.744489796,0.781141869,0.760816327,0.788927336,0.732698962,0.741349481,0.024769768,0.00379773,0.00410975,0.000816143,0.001943735,7.81E-05,0.000238815,6.62E-05,0
0.001915641,0.002539185,0.053219448,0.021800948,0.000687758,0.198529412,0.006668377,5.79E-05,0,0,0,0,0,0,0.583673469,0.724913495,0.943673469,0.711937716,0.563148789,0.940311419,0.000952683,0.323013416,0.003874907,0.004134529,3.45E-05,0.008514295,0.001751313,0.003575922,0
0.000270305,0.001044932,0.00109724,0.009478673,0.0130674,0.051470588,0.000940412,0.000462883,0,0,0,0,0,0,0.737142857,0.788927336,0.751836735,0.816608997,0.724913495,0.806228374,0.012702445,0.00371517,0.001722181,0.001686099,0.001253652,7.81E-05,0.000437828,0.000154515,0
0.000270305,0.00061651,0.00021682,0.017061611,0.008940853,0.073529412,0.000940412,0.000983626,0,0,0,0,0,0,0.733061224,0.737889273,0.777142857,0.784602076,0.721453287,0.742214533,0.014766593,0.005737874,0.005009981,0.000977578,0.001840223,0.00054679,0.000278618,0.000110368,0
0.000564115,0.002319749,0.001353482,0.011374408,0.022696011,0.058823529,0.001966316,0.000867905,0,0,0,0,0,0,0.680816327,0.775951557,0.710204082,0.807958478,0.665224913,0.758650519,0.019212448,0.004664603,0.001800462,0.003784753,0.002001242,0.000468677,0.001472695,0.000419398,0
0.023457791,0.260318704,0.436708279,0.000947867,0.10866575,0.022058824,0.081901342,0.000115721,0.333333333,0,0.428571429,0.2,0.333333333,0.166666667,0.377959184,0.938581315,0.584489796,0.878027682,0.344290657,0.903114187,0.023499524,0.04875129,3.91E-05,0.428923767,0.000816599,0.03436963,0.079246935,0.043484979,0
0.000282058,0.000663532,0.015768725,0.011374408,0.005502063,0.073529412,0.000983158,0,0,0,0,0,0,0,0.733061224,0.774221453,0.817142857,0.788062284,0.720588235,0.99567474,0.000952683,0.00998968,0.000391405,0.001058296,5.75E-05,0.000468677,0.000238815,0.000529766,0
0.000282058,0.001656217,0.002628121,0.008530806,0.004126547,0.036764706,0.000983158,0.000231441,0,0,0,0,0,0,0.731428571,0.794982699,0.835918367,0.839100346,0.718858131,0.85467128,0.007621467,0.013126935,0.002739833,0.002690583,0.00090861,0.001249805,0.000756249,0.000286957,0
0.000317315,0.000600836,0.00042707,0.018957346,0.013755158,0.088235294,0.001111396,0.000925765,0,0,0,0,0,0,0.723265306,0.73183391,0.746938776,0.773356401,0.710207612,0.75,0.012543665,0.004293086,0.003131238,0.00096861,0.001460677,0.000390564,0.000398026,0.000176589,0
0.000799163,0.001598746,0.044678055,0.030331754,0,0.117647059,0.002863982,0,0,0,0,0,0,0,0.651428571,0.694636678,0.99755102,0.751730104,0.632352941,0.997404844,0.000158781,0.279669763,0.003874907,0.002690583,2.30E-05,0.00531167,0.000557236,0.001501004,0
0.004536427,0.015031348,0.000788436,0.127014218,0.158184319,0.088235294,0.016371719,0.010125557,0,0,0,0,0,0,0.513469388,0.576124567,0.555918367,0.778546713,0.485294118,0.552768166,0.020323912,0.005820433,0.002935536,0.025596413,0.015526879,0.000468677,0.002427957,0.000110368,0
0.006087743,0.024127482,0.048055191,0.117535545,0.199449794,0.073529412,0.022014192,0.000347162,0,0,0,0,0,0,0.489795918,0.582179931,0.537142857,0.792387543,0.460207612,0.832179931,0.000635122,0.00627451,3.91E-05,0.041174888,0.000690084,0.000703015,0.003383219,0.001810035,0
0.004888999,0.217345873,0.273324573,0.031279621,0.07565337,0,0.017696845,0,0.333333333,0.375,0.428571429,0,0.333333333,0,0.365714286,0.544982699,0.474285714,0.850346021,0.328719723,0.850346021,0.000158781,0.014406605,0,0.371300448,0.001104134,0.001171692,0.016557873,0.009182615,1
0.0026913,0.119644723,0.02956636,0.004739336,0,0,0.009746089,0.000231441,0.111111111,0.125,0,0,0.111111111,0.166666667,0.118367347,0.381487889,0.56244898,0.53633218,0.066608997,0.397058824,0.012861226,0.944272446,0.019531097,0.204484305,0.00570469,0.01788783,0.009114791,0.00110368,0
0.003384691,0.150470219,6.57E-06,0.021800948,0.000687758,0,0.012268103,0.016548053,0.111111111,0.125,0.142857143,0,0.111111111,0.166666667,0.26122449,0.432525952,0.667755102,0.707612457,0.21799308,0.21799308,0.189583995,0.593395253,0.561626678,0.257399103,0.330043935,0.014294641,0.011463143,2.21E-05,1
0.004489417,0.014869383,0.004375821,0.125118483,0.168500688,0.088235294,0.016286227,0.002835156,0,0,0,0,0,0,0.514285714,0.576989619,0.551020408,0.778546713,0.48615917,0.661764706,0.0057161,0.005366357,0.000743669,0.025452915,0.00438203,0.000468677,0.00246776,0.000286957,0
0.006075991,0.017518286,0.00109067,0.145971564,0.198762036,0.102941176,0.022056938,0.011224903,0,0,0,0,0,0,0.489795918,0.564013841,0.537142857,0.765570934,0.459342561,0.544117647,0.01968879,0.006315789,0.002583271,0.030017937,0.014905804,0.000937354,0.003502627,0.000154515,0
0.000211543,0.009404389,0.011826544,0,0.000687758,0,0.000769428,0,0,0,0,0,0,0,0.755918367,0.99567474,0.939591837,0.99567474,0.741349481,0.99567474,0.015560495,0.038183695,0.001917883,0.016143498,0.001104134,0.001171692,0.000716446,0.000397325,0
0.000152781,0.000940439,0.008541393,0.012322275,0.008253095,0.029411765,0.000555698,0,0,0,0,0,0,0,0.775510204,0.762110727,0.78122449,0.851211073,0.762110727,0.990484429,0.000793903,0.003426213,0.000273983,0.00161435,0.000184022,7.81E-05,0.000358223,0.000286957,0
9.40E-05,0.000417973,0.005256242,0.003791469,0.001375516,0.029411765,0.000341968,0,0,0,0,0,0,0,0.783673469,0.821799308,0.873469388,0.821799308,0.770761246,0.961072664,0.00285805,0.011351909,0.001252495,0.000717489,0.000184022,0.000312451,0.000119408,0.000176589,0
9.40E-05,0.001044932,0.005256242,0.004739336,0.004126547,0.014705882,0.000341968,0,0,0,0,0,0,0,0.806530612,0.829584775,0.826938776,0.890138408,0.794982699,0.984429066,0.002381708,0.004293086,0.000508826,0.001793722,0.00033354,7.81E-05,0.000199013,0.000176589,0
8.23E-05,0.000522466,0.004599212,0.005687204,0,0.022058824,0.000299222,0,0,0,0,0,0,0,0.813877551,0.814013841,0.982857143,0.862456747,0.802768166,0.98183391,0.001905367,0.031991744,0.003874907,0.000896861,0.000241529,0.00054679,0.00015921,0.000154515,0
8.23E-05,0.001567398,0.004599212,0.000947867,0.000687758,0.007352941,0.000299222,0,0,0,0,0,0,0,0.81877551,0.928200692,0.932244898,0.928200692,0.807958478,0.987889273,0.007621467,0.015479876,0.001917883,0.002690583,0.000529064,0.000312451,0.000238815,0.000154515,0
8.23E-05,0.000522466,0.004599212,0.004739336,0.004126547,0.022058824,0.000299222,0,0,0,0,0,0,0,0.817142857,0.830449827,0.827755102,0.865916955,0.806228374,0.985294118,0.002381708,0.003673891,0.000508826,0.000896861,0.000241529,7.81E-05,0.00015921,0.000154515,0
5.88E-05,0.000104493,0.003285151,0.002843602,0,0.029411765,0.00021373,0,0,0,0,0,0,0,0.633469388,0.646193772,0.779591837,0.62716263,0.611591696,0.766435986,0.003651953,0.02373581,0.003874907,0.000179372,0.000184022,0.000390564,3.98E-05,0.000110368,0
5.88E-05,0.000104493,0.003285151,0.003791469,0,0.029411765,0.00021373,0,0,0,0,0,0,0,0.634285714,0.628027682,0.780408163,0.628027682,0.612456747,0.767301038,0.00285805,0.02373581,0.003874907,0.000179372,0.000184022,0.000390564,3.98E-05,0.000110368,0
5.88E-05,0.000261233,0.003285151,0.002843602,0.001375516,0.022058824,0.00021373,0,0,0,0,0,0,0,0.847346939,0.873702422,0.904489796,0.873702422,0.838235294,0.993079585,0.003651953,0.007223942,0.001252495,0.00044843,0.000241529,0.000156226,3.98E-05,0.000110368,0
5.88E-05,0.000261233,0.003285151,0.003791469,0.002751032,0.022058824,0.00021373,0,0,0,0,0,0,0,0.835918367,0.841695502,0.850612245,0.860726644,0.826124567,0.980968858,0.00285805,0.003921569,0.000743669,0.00044843,0.000241529,7.81E-05,7.96E-05,0.000110368,0
0.000199791,0.001828631,0.003285151,0.013270142,0.011004127,0.022058824,0.000726682,0.000115721,0,0,0,0,0,0,0.759183673,0.760380623,0.764081633,0.874567474,0.744809689,0.899653979,0.00285805,0.003343653,0.000665388,0.003139013,0.000816599,7.81E-05,0.000477631,0.000220736,0
0.000117524,0.002351097,0.002956636,0.008530806,0.005502063,0.007352941,0.00042746,5.79E-05,0,0,0,0,0,0,0.791020408,0.78633218,0.807346939,0.925605536,0.778546713,0.925605536,0.00285805,0.004004128,0.00082195,0.004035874,0.001104134,0.000156226,0.000358223,0.000132442,0
4.70E-05,0.000350052,0.002628121,0.003791469,0.001375516,0.014705882,0.000170984,0,0,0,0,0,0,0,0.857142857,0.848615917,0.899591837,0.893598616,0.848615917,0.987889273,0.00285805,0.005861713,0.001252495,0.000600897,0.00033354,0.000156226,7.96E-05,8.83E-05,0
4.70E-05,0.000350052,0.002628121,0.003791469,0.002063274,0.014705882,0.000170984,0,0,0,0,0,0,0,0.852244898,0.843425606,0.871020408,0.887543253,0.843425606,0.982698962,0.00285805,0.004127967,0.000939371,0.000600897,0.00033354,7.81E-05,3.98E-05,8.83E-05,0
4.70E-05,0,0.002628121,0.003791469,0.002751032,0.029411765,0.000170984,0,0,0,0,0,0,0,0.86122449,0.852941176,0.86122449,0.852941176,0.852941176,0.992214533,0.00285805,0.003095975,0.000743669,0,0.000184022,0,0,8.83E-05,0
3.53E-05,0.000172414,0.001971091,0.002843602,0,0.014705882,0.000128238,0,0,0,0,0,0,0,0.646530612,0.625432526,0.76,0.650519031,0.625432526,0.74567474,0.003651953,0.015479876,0.003874907,0.000295964,0.00033354,0.000234338,3.98E-05,6.62E-05,0
8.23E-05,0.003657262,0.001971091,0.000947867,0.002063274,0,0.000299222,5.79E-05,0,0,0,0,0,0,0.798367347,0.906574394,0.854693878,0.966262976,0.78633218,0.906574394,0.015560495,0.007223942,0.001917883,0.006278027,0.002254273,0.000312451,0.000278618,0.000132442,0
3.53E-05,0.001567398,0.001971091,0.002843602,0.000687758,0,0.000128238,0,0,0,0,0,0,0,0.688979592,0.670415225,0.745306122,0.789792388,0.670415225,0.789792388,0.003651953,0.007223942,0.001917883,0.002690583,0.001104134,0.000156226,0.000119408,6.62E-05,0
3.53E-05,0.000522466,0.001971091,0.002843602,0.000687758,0.007352941,0.000128238,0,0,0,0,0,0,0,0.809795918,0.798442907,0.866122449,0.858131488,0.798442907,0.917820069,0.003651953,0.007223942,0.001917883,0.000896861,0.000529064,0.000156226,7.96E-05,6.62E-05,0
3.53E-05,0.000522466,0.001971091,0.000947867,0.000687758,0.007352941,0.000128238,0,0,0,0,0,0,0,0.756734694,0.801903114,0.813061224,0.801903114,0.742214533,0.861591696,0.007621467,0.007223942,0.001917883,0.000896861,0.000529064,0.000156226,3.98E-05,6.62E-05,0
3.53E-05,0.000522466,0.001971091,0.000947867,0.000687758,0.007352941,0.000128238,0,0,0,0,0,0,0,0.815510204,0.864186851,0.871836735,0.864186851,0.80449827,0.923875433,0.007621467,0.007223942,0.001917883,0.000896861,0.000529064,0.000156226,7.96E-05,6.62E-05,0
3.53E-05,0.000522466,0.001971091,0.002843602,0.001375516,0.007352941,0.000128238,0,0,0,0,0,0,0,0.720816327,0.704152249,0.743673469,0.76384083,0.704152249,0.823529412,0.003651953,0.004458204,0.001252495,0.000896861,0.000529064,7.81E-05,3.98E-05,6.62E-05,0
3.53E-05,0.000522466,0.001971091,0.000947867,0.001375516,0.007352941,0.000128238,0,0,0,0,0,0,0,0.716734694,0.759515571,0.740408163,0.759515571,0.69982699,0.819204152,0.007621467,0.004458204,0.001252495,0.000896861,0.000529064,7.81E-05,7.96E-05,6.62E-05,0
8.23E-05,0.001567398,0.001971091,0.005687204,0.004126547,0.007352941,0.000299222,5.79E-05,0,0,0,0,0,0,0.824489796,0.826124567,0.835918367,0.934256055,0.814013841,0.934256055,0.004287075,0.003673891,0.001095933,0.002690583,0.001104134,7.81E-05,0.000238815,8.83E-05,0
3.53E-05,0.001567398,0.001971091,0,0.002063274,0,0.000128238,0,0,0,0,0,0,0,0.77877551,0.885813149,0.77877551,0.885813149,0.765570934,0.885813149,0.015560495,0.003095975,0.000939371,0.002690583,0.001104134,0,0.000119408,6.62E-05,0
3.53E-05,0.000172414,0.001971091,0.002843602,0.002063274,0.014705882,0.000128238,0,0,0,0,0,0,0,0.88,0.87283737,0.88,0.897058824,0.87283737,0.992214533,0.003651953,0.003095975,0.000939371,0.000295964,0.00033354,0,3.98E-05,6.62E-05,0
7.05E-05,0.001306165,0.001642576,0.005687204,0.002063274,0.007352941,0.000256476,5.79E-05,0,0,0,0,0,0,0.768979592,0.755190311,0.814693878,0.863321799,0.755190311,0.863321799,0.004287075,0.00619195,0.001917883,0.002242152,0.001104134,0.000234338,0.000199013,0.000110368,0
0.0002468,0.000914316,0.001406045,0.009478673,0.0130674,0.051470588,0.000897666,0.000347162,0,0,0,0,0,0,0.742857143,0.788062284,0.751020408,0.814878893,0.727508651,0.826989619,0.009844395,0.003508772,0.001330776,0.001569507,0.000966117,7.81E-05,0.000477631,0.000154515,0
2.35E-05,0.001044932,0.00131406,0,0,0,8.55E-05,0,0,0,0,0,0,0,0.791020408,0.873702422,0.880816327,0.873702422,0.778546713,0.873702422,0.015560495,0.011351909,0.003874907,0.001793722,0.001104134,0.000156226,7.96E-05,4.41E-05,0
2.35E-05,0.001044932,0.00131406,0,0,0,8.55E-05,0,0,0,0,0,0,0,0.641632653,0.715397924,0.731428571,0.715397924,0.620242215,0.715397924,0.015560495,0.011351909,0.003874907,0.001793722,0.001104134,0.000156226,7.96E-05,4.41E-05,0
2.35E-05,0.001044932,0.00131406,0,0.000687758,0,8.55E-05,0,0,0,0,0,0,0,0.871020408,0.958477509,0.903673469,0.958477509,0.863321799,0.958477509,0.015560495,0.005159959,0.001917883,0.001793722,0.001104134,7.81E-05,7.96E-05,4.41E-05,0
2.35E-05,0.000261233,0.00131406,0.001895735,0.000687758,0.007352941,8.55E-05,0,0,0,0,0,0,0,0.839183673,0.829584775,0.872653061,0.865051903,0.829584775,0.924740484,0.004922198,0.005159959,0.001917883,0.00044843,0.000529064,7.81E-05,3.98E-05,4.41E-05,0
2.35E-05,0.000261233,0.00131406,0.001895735,0.000687758,0.007352941,8.55E-05,0,0,0,0,0,0,0,0.895510204,0.889273356,0.928163265,0.923875433,0.889273356,0.983564014,0.004922198,0.005159959,0.001917883,0.00044843,0.000529064,7.81E-05,3.98E-05,4.41E-05,0
2.35E-05,0.001044932,0.00131406,0.001895735,0.001375516,0,8.55E-05,0,0,0,0,0,0,0,0.897142857,0.89100346,0.897142857,0.98615917,0.89100346,0.98615917,0.004922198,0.003095975,0.001252495,0.001793722,0.001104134,0,7.96E-05,4.41E-05,0
0.000129276,0.000370951,0.00131406,0.01042654,0.007565337,0.044117647,0.000470206,0.000173581,0,0,0,0,0,0,0.790204082,0.777681661,0.790204082,0.824394464,0.777681661,0.87283737,0.004922198,0.003095975,0.001252495,0.000636771,0.000609574,0,0.000119408,0.000176589,0
